names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu
Mining of metal ores,,611.3020767274079,,268.67854374455567,10,233,67.69460034370422,220,84270.4192744111,0.7254052869213992,0.3188290102955979,15,_market_for_forwarder___unit__GLO__None_
Manufacture of coke and refined petroleum products,,2509.4527580149593,,992.8717280419729,10,233,67.69460034370422,220,84270.4192744111,2.9778572120822,1.178197209164071,10,_market_for_forwarder___unit__GLO__None_
Land transport and transport via pipelines,,1382.2846613423771,,481.8436008442446,10,233,67.69460034370422,220,84270.4192744111,1.6402964091601604,0.5717826076967881,8,_market_for_forwarder___unit__GLO__None_
Manufacture of basic metals,,10353.27348301032,,6405.082643234227,10,233,67.69460034370422,220,84270.4192744111,12.285774263560729,7.600629851356565,8,_market_for_forwarder___unit__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,912.5006639038484,,495.2668101342674,10,233,67.69460034370422,220,84270.4192744111,1.0828244023949352,0.5877113397543713,7,_market_for_forwarder___unit__GLO__None_
Manufacture of fabricated metal products,-50.48265127609356,50.48265127609356,16.091046834223295,9.791465200590102,10,233,67.69460034370422,220,84270.4192744111,0.0599055418387158,0.011619101085406966,6,_market_for_forwarder___unit__GLO__None_
Manufacture of chemicals and chemical products,,2140.187457756665,,920.8938230964956,10,233,67.69460034370422,220,84270.4192744111,2.5396663220430153,1.0927841952438546,5,_market_for_forwarder___unit__GLO__None_
Manufacture of other non-metallic mineral products,,68.96638554478817,,24.494960025709396,10,233,67.69460034370422,220,84270.4192744111,0.08183937630618857,0.029067091675367213,4,_market_for_forwarder___unit__GLO__None_
Extraction of crude petroleum and natural gas,,10.351140864567606,,4.312322815164326,10,233,67.69460034370422,220,84270.4192744111,0.01228324357905592,0.00511724381140438,4,_market_for_forwarder___unit__GLO__None_
Water transport,-14.85324816531138,14.85324816531138,5.814219654530811,3.532333015586053,10,233,67.69460034370422,220,84270.4192744111,0.017625696292010263,0.00419166422334231,3,_market_for_forwarder___unit__GLO__None_
Civil engineering,,132.2267709310738,,70.06770315528145,10,233,67.69460034370422,220,84270.4192744111,0.15690769319718423,0.08314626147417029,2,_market_for_forwarder___unit__GLO__None_
Mining of coal and lignite,,1039.1716152921372,,439.442307801666,10,233,67.69460034370422,220,84270.4192744111,1.2331392489080493,0.5214668582230534,1,_market_for_forwarder___unit__GLO__None_
Manufacture of rubber and plastic products,,186.4360126445681,,100.13296680708747,10,233,67.69460034370422,220,84270.4192744111,0.2212354159974849,0.11882338745820512,1,_market_for_forwarder___unit__GLO__None_
"Waste collection, treatment, and disposal activities",,550.0116563212869,,213.7831746262667,10,233,67.69460034370422,220,84270.4192744111,0.6526746408253591,0.25368709028267816,1,_market_for_forwarder___unit__GLO__None_
Manufacture of other transport equipment,-3.4408999517690972,3.4408999517690972,1.118257331904667,0.6563871546759552,10,233,67.69460034370422,220,84270.4192744111,0.00408316462810567,0.0007789057658993617,1,_market_for_forwarder___unit__GLO__None_
Sewerage,32.24863690204256,32.24863690204256,21.106081493395568,12.016612734696135,10,233,67.69460034370422,220,84270.4192744111,0.03826803898652837,0.014259585793166933,1,_market_for_forwarder___unit__GLO__None_
Specialized construction activities,8.91559466253966e-09,1.499174686614424e-08,3.836362150316425e-08,2.0251029024636585e-08,10,233,67.69460034370422,220,84270.4192744111,1.779004660855712e-11,2.4031005421597394e-11,1,_market_for_forwarder___unit__GLO__None_
Manufacture of electrical equipment,-1.5692106725509802,5.505757532364441,6.132808147160657,1.49489439775195,10,233,67.69460034370422,220,84270.4192744111,0.006533440298233186,0.0017739254303269828,1,_market_for_forwarder___unit__GLO__None_
Manufacture of wood and products of wood and cork,,4.3107527348242,,3.5689457455362708,10,233,67.69460034370422,220,84270.4192744111,0.005115380666123218,0.004235110939598693,1,_market_for_forwarder___unit__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.0018136016270112868,,0.0003865408966720128,10,210,37.00506258010864,210,-0.5681344686218452,-0.31922048866541036,-0.0680368676819884,92,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,0.00012282659300917877,,3.6081339616251065e-05,10,210,37.00506258010864,210,-0.5681344686218452,-0.02161928201735866,-0.006350845021562507,24,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Mining of metal ores,,4.837599061656705e-05,,2.5093083364897764e-05,10,210,37.00506258010864,210,-0.5681344686218452,-0.008514883938289352,-0.004416750743141395,19,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.0016139214555610396,,0.0008813992798908767,10,210,37.00506258010864,210,-0.5681344686218452,-0.28407384953706766,-0.15513920182117008,18,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Land transport and transport via pipelines,,0.00782516952677603,,0.0030105248779361046,10,210,37.00506258010864,210,-0.5681344686218452,-1.3773446180369888,-0.5298965375642317,13,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.00039841265675080414,,0.00016372734839632743,10,210,37.00506258010864,210,-0.5681344686218452,-0.07012647159346896,-0.02881841490685995,11,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.0003271106842044598,,0.0001113909535978248,10,210,37.00506258010864,210,-0.5681344686218452,-0.05757627855214453,-0.019606441740461885,6,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Specialized construction activities,,6.04728076125105e-06,,9.261803855039266e-07,10,210,37.00506258010864,210,-0.5681344686218452,-0.0010644101168373517,-0.00016302133326826884,4,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of basic metals,,0.0013242697069532489,,0.00039644919157691557,10,210,37.00506258010864,210,-0.5681344686218452,-0.23309089310592299,-0.06978087292232137,4,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0008672037477096967,,0.0005489166273412492,10,210,37.00506258010864,210,-0.5681344686218452,-0.15264057993406385,-0.09661737804305136,3,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Civil engineering,,0.0006817647993999004,,0.0001162448104565707,10,210,37.00506258010864,210,-0.5681344686218452,-0.12000060497186422,-0.0204607917450515,3,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Extraction of crude petroleum and natural gas,,1.373695612658099e-06,,6.939365682571773e-07,10,210,37.00506258010864,210,-0.5681344686218452,-0.00024179057750013785,-0.00012214301482895364,2,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of machinery and equipment,-4.987852491084021e-06,4.987852491084021e-06,1.4631289301096575e-06,7.51003313899231e-07,10,210,37.00506258010864,210,-0.5681344686218452,-0.0008779352013588135,-0.00013218759912965333,2,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of rubber and plastic products,,1.3071178458765043e-05,,8.465859551510026e-06,10,210,37.00506258010864,210,-0.5681344686218452,-0.0023007191396910865,-0.001490115460173737,2,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Other mining and quarrying,,5.023981387211884e-05,,1.6520512972022106e-05,10,210,37.00506258010864,210,-0.5681344686218452,-0.00884294417023989,-0.0029078526096289873,2,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Construction of buildings,,3.250932961015862e-06,,1.8200648793211914e-06,10,210,37.00506258010864,210,-0.5681344686218452,-0.0005722118865454207,-0.0003203581158763738,1,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,5.34274835786247e-05,,1.585170392448063e-05,10,210,37.00506258010864,210,-0.5681344686218452,-0.009404020796032085,-0.0027901324070220513,1,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Mining of coal and lignite,,3.619964310990486e-05,,1.69392441873661e-05,10,210,37.00506258010864,210,-0.5681344686218452,-0.006371668171747493,-0.002981555445571987,1,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
Manufacture of electrical equipment,3.035423450953312e-07,3.035423450953312e-07,1.5783795810097715e-07,9.725902705564043e-08,10,210,37.00506258010864,210,-0.5681344686218452,-5.342790516330586e-05,-1.7119015378800545e-05,1,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
"Crop and animal production, hunting and related service activities",,9.547082956442851e-05,,3.5694674064568784e-05,10,210,37.00506258010864,210,-0.5681344686218452,-0.016804266390669325,-0.006282786212770244,1,_market_for_sewage_sludge__70__water__WWT__WW_from_vegetable_oil_refinery___kilogram__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.1272987631515077,,0.04516778086364444,10,237,45.41220045089722,210,2.1326350360687387,5.969083363938725,2.117932984300301,135,_market_for_n_olefins___kilogram__GLO__None_
Mining of metal ores,,0.0007896924285111023,,0.00038440840199116733,10,237,45.41220045089722,210,2.1326350360687387,0.037028953156786136,0.018025043924054577,19,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.03379043884684528,,0.013721337011497848,10,237,45.41220045089722,210,2.1326350360687387,1.5844454524733858,0.6433982739396196,18,_market_for_n_olefins___kilogram__GLO__None_
Land transport and transport via pipelines,,0.04329911827983678,,0.026083397686437238,10,237,45.41220045089722,210,2.1326350360687387,2.03031074457323,1.2230596067913666,11,_market_for_n_olefins___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,0.002679722057626601,,0.0006788340487073175,10,237,45.41220045089722,210,2.1326350360687387,0.12565310108411012,0.031830765096997934,10,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.25314182877841906,,0.04328529293201616,10,237,45.41220045089722,210,2.1326350360687387,11.869908563682618,2.029662469196206,8,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of basic metals,,0.004653182912081942,,0.002627994555144655,10,237,45.41220045089722,210,2.1326350360687387,0.2181893682408752,0.1232275804672633,7,_market_for_n_olefins___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.005641603996067388,,0.0030681485605432743,10,237,45.41220045089722,210,2.1326350360687387,0.2645367773037725,0.1438665551607482,6,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.0006668418129497589,,0.00031894920481134487,10,237,45.41220045089722,210,2.1326350360687387,0.03126844498339496,0.014955639357744499,6,_market_for_n_olefins___kilogram__GLO__None_
Extraction of crude petroleum and natural gas,,0.00026680319264907326,,0.00015569423667480912,10,237,45.41220045089722,210,2.1326350360687387,0.012510494676149253,0.0073005570124090756,4,_market_for_n_olefins___kilogram__GLO__None_
Water transport,-0.0003584242834357487,0.0003584242834357487,9.672186372045505e-05,5.657182477192629e-05,10,237,45.41220045089722,210,2.1326350360687387,0.016806639550312447,0.0026526725771236406,3,_market_for_n_olefins___kilogram__GLO__None_
Mining of coal and lignite,,0.01854868231820234,,0.013343366351695448,10,237,45.41220045089722,210,2.1326350360687387,0.8697541775546673,0.6256750979901544,2,_market_for_n_olefins___kilogram__GLO__None_
Unknown,0.00020155830619503212,0.00020155830619503212,9.451901786921703e-05,5.1982341540868034e-05,10,237,45.41220045089722,210,2.1326350360687387,0.00945113921445186,0.002437470109123376,1,_market_for_n_olefins___kilogram__GLO__None_
Civil engineering,,0.006752534641555208,,0.0023859176162448394,10,237,45.41220045089722,210,2.1326350360687387,0.3166287023963889,0.1118765084457675,1,_market_for_n_olefins___kilogram__GLO__None_
Construction of buildings,,0.00032938664641235516,,0.0001894128741795822,10,237,45.41220045089722,210,2.1326350360687387,0.015445054631548237,0.008881635674932102,1,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of other transport equipment,-7.071880549476828e-05,7.071880549476828e-05,3.823086696797345e-05,2.556826006829505e-05,10,237,45.41220045089722,210,2.1326350360687387,0.003316029433012132,0.0011989046243668173,1,_market_for_n_olefins___kilogram__GLO__None_
Specialized construction activities,-5.2413626200342736e-08,7.493641413502949e-08,1.841330658943658e-07,9.330069664878824e-08,10,237,45.41220045089722,210,2.1326350360687387,3.513794571862888e-06,4.374902178329447e-06,1,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of electrical equipment,-5.119203275544271e-05,5.119203275544271e-05,2.4150476534472317e-05,1.2230946314907405e-05,10,237,45.41220045089722,210,2.1326350360687387,0.0024004122547761,0.0005735133348204629,1,_market_for_n_olefins___kilogram__GLO__None_
Other mining and quarrying,,0.0009377315892201366,,0.0004745013417854413,10,237,45.41220045089722,210,2.1326350360687387,0.04397056098959783,0.022249533265669714,1,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of wood and products of wood and cork,,0.0003871684070173909,,0.00026414452311333136,10,237,45.41220045089722,210,2.1326350360687387,0.018154461521512382,0.012385828735152484,1,_market_for_n_olefins___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,13.70781690934982,,6.417611413348918,10,236,52.19218301773071,200,2.1284269152263655,644.0351233714758,301.51899355521834,122,_market_for_chemical__organic___kilogram__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.6624897207350436,,0.5594603108583732,10,236,52.19218301773071,200,2.1284269152263655,31.12579135302776,26.285154865130647,33,_market_for_chemical__organic___kilogram__GLO__None_
